id,title,score,type,eps,year
ap_916,Final Fantasy VII: Advent Children,4,Movie,1 ep,2005
ap_917,When They Cry: Higurashi,4,TV,26,2006
ap_918,Hidamari Sketch: Sae & Hiro's Graduation Arc,4,OVA,2,2013
ap_919,Tales of Demon and God 9th Season,4,Web,52,2025
ap_920,Sword Art Online Movie: Ordinal Scale,4,Movie,1 ep,2017
ap_921,Wolf's Rain OVA,4,OVA,4,2004
ap_922,Legendary Overlord 2nd Season,4,Web,22,2020 - 2021
ap_923,Hi Score Girl: Extra Stage,4,OVA,3,2019
ap_924,Detective Conan Movie 24: The Scarlet Bullet,4,Movie,1 ep,2021
ap_925,Bocchi the Rock! Re:Re:,4,Movie,1 ep,2024
ap_926,Sacrificial Princess and the King of Beasts,4,TV,24,2023
ap_927,Eve: Ao no Waltz,4,Music Video,1 ep,2020
ap_928,Final Fantasy VII: Advent Children Complete,4,Movie,1 ep,2009
ap_929,Call of the Night,4,TV,13,2022
ap_930,Eve: As You Like It,4,Music Video,1 ep,2017
ap_931,Fanren Xiu Xian Chuan Tebie Pian: Yan Jia Bao Dazhan,4,Web,4,2021
ap_932,Martial Universe 4th Season,4,Web,12,2023 - 2024
ap_933,Saint Seiya: The Lost Canvas - Meiou Shinwa,4,OVA,13,2009 - 2010
ap_934,Baka and Test - Summon the Beasts 2,4,TV,13,2011
ap_935,Yatagarasu: The Raven Does Not Choose Its Master,4,TV,20,2024
ap_936,Akame ga Kill!,4,TV,24,2014
ap_937,Reincarnated as a Sword,4,TV,12,2022
ap_938,Dawang Raoming 2,4,Web,12,2023 - 2024
ap_939,Detective Conan: The Burning Galactic Railway,4,Movie,1 ep,2020
ap_940,Hanasaku Iroha,4,TV,26,2011
ap_941,Life Lessons with Uramichi Oniisan,4,TV,13,2021
ap_942,Mashle: Magic and Muscles,4,TV,12,2023
ap_943,Alderamin on the Sky,4,TV,13,2016
ap_944,Lupin III: The First,4,Movie,1 ep,2019
ap_945,Ghost Hunt,4,TV,25,2006 - 2007
ap_946,Pompo: The Cinéphile,4,Movie,1 ep,2021
ap_947,Detective Conan OVA 10: Kid in Trap Island,4,OVA,1 ep,2010
ap_948,Free! Dive to the Future,4,TV,12,2018
ap_949,"Clannad: Another World, Kyou Chapter",4,DVD Special,1 ep,2009
ap_950,Semantic Error,4,Web,4,2021
ap_951,Lucky Star OVA,4,OVA,1 ep,2008
ap_952,Hi Score Girl II,4,TV,9,2019
ap_953,The Royal Tutor,4,TV,12,2017
ap_954,Detective Conan Movie 7: Crossroad in the Ancient Capital,4,Movie,1 ep,2003
ap_955,Broken Blade Movie 1: The Time of Awakening,4,Movie,1 ep,2010
ap_956,Ruri Rocks,4,TV,13,2025
ap_957,PSYCHO-PASS: The Movie,4,Movie,1 ep,2015
ap_958,Outlaw Star,4,TV,26,1998
ap_959,Seitokai Yakuindomo OVA,4,OVA,8,2011 - 2013
ap_960,Blue Lock: Additional Time!,4,Web,37,2022 - 2024
ap_961,ID:INVADED,4,TV,13,2020
ap_962,The Garden of Words,4,Movie,1 ep,2013
ap_963,Major 2nd: Second Season,4,TV,25,2020
ap_964,Ascendance of a Bookworm OVA,4,OVA,2,2020
ap_965,High School DxD BorN,4,TV,12,2015
ap_966,Martial Universe 5th Season,4,Web,12,2025
ap_967,Full Metal Panic! The Second Raid: A Relatively Leisurely Day in the Life of a Fleet Captain,4,OVA,1 ep,2006
ap_968,Sword Art Online: Alicization,4,TV,24,2018 - 2019
ap_969,The World is Still Beautiful,4,TV,12,2014
ap_970,K-On!,4,TV,13,2009
ap_971,The Yuzuki Family's Four Sons,4,TV,12,2023
ap_972,Hikaru no Go: Journey to the North Star Cup,4,TV Special,1 ep,2004
ap_973,Junjou Romantica,4,TV,12,2008
ap_974,91 Days,4,TV,12,2016
ap_975,Detective Conan Movie 9: Strategy Above the Depths,4,Movie,1 ep,2005
ap_976,Macross Frontier,4,TV,25,2007 - 2008
ap_977,Persona 5 OP,4,Other,1 ep,2016
ap_978,There Are Beasts 3rd Season,4,Web,12,2024
ap_979,Non Non Biyori,4,TV,12,2013
ap_980,Peerless Battle Spirit (2024),4,Web,161+,2024 - ?
ap_981,Yotsuiro Biyori,4,TV,12,2018
ap_982,Record of Ragnarok III,4,Web,15,2025
ap_983,Free! Timeless Medley: The Bond,4,Movie,1 ep,2017
ap_984,Fire Force Season 3,4,TV,12,2025
ap_985,Vampire Hunter D: Bloodlust,4,Movie,1 ep,2000
ap_986,Magic Kaito 1412,4,TV,24,2014 - 2015
ap_987,Sakamoto Days,4,TV,11,2025
ap_988,Detective Conan OVA 9: The Stranger of 10 Years,4,OVA,1 ep,2009
ap_989,The Wrong Way to Use Healing Magic,4,TV,13,2024
ap_990,Zhui Xu,4,Web,12,2023
ap_991,Persona 3 the Movie 4: Winter of Rebirth,4,Movie,1 ep,2016
ap_992,Okko's Inn Movie,4,Movie,1 ep,2018
ap_993,Slayers Try,4,TV,26,1997
ap_994,Beastars,4,TV,12,2019
ap_995,Ling Jian Zun 4th Season,4,Web,100,2020 - 2021
ap_996,There Are Beasts 4th Season,4,Web,12,2024
ap_997,Kuroko's Basketball: Let's Do That Again,4,DVD Special,1 ep,2014
ap_998,Chainsaw Man The Compilation,4,Web,2,2025
ap_999,Uma Musume: Pretty Derby - Road to the Top Movie,4,Movie,1 ep,2024
ap_1000,Hakuouki Movie 1: Wild Dance of Kyoto,4,Movie,1 ep,2013
ap_1001,Seitokai Yakuindomo Movie,4,Movie,1 ep,2017
ap_1002,Plastic Memories,4,TV,13,2015
ap_1003,Sword Art Online,4,TV,25,2012
ap_1004,Miss Kobayashi's Dragon Maid: Valentines and Hot Springs! (Please Don't Get Your Hopes Up),4,DVD Special,1 ep,2017
ap_1005,Kun Tun Tianxia Zhi Zhang Men Guilai,4,Web,12,2025
ap_1006,Undead Murder Farce,4,TV,13,2023
ap_1007,Dragon Ball,4,TV,153,1986 - 1989
ap_1008,Junjou Romantica OVA,4,OVA,1 ep,2012
ap_1009,PSYCHO-PASS SS: Case. 3 - Vengeance's Horizon,4,Movie,1 ep,2019
ap_1010,Saiyuki Gaiden,4,OVA,3,2011 - 2012
ap_1011,Dawid Podsiadło: Let You Down,4,Music Video,1 ep,2022
ap_1012,Sugar Apple Fairy Tale: Part II,4,TV,12,2023
ap_1013,A Day Before Us 2,4,Web,15,2018
ap_1014,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,4,Movie,1 ep,2011
ap_1015,Hell's Paradise: Jigokuraku PV,4,Web,2,2021 - 2022
ap_1016,March Comes in like a Lion 2nd Season,4.3,TV,22,2017 - 2018
ap_1017,The Disastrous Life of Saiki K. 2nd Season,4.3,TV,24,2018
ap_1018,Lord of Mysteries,4.3,Web,13,2025
ap_1019,Princess Mononoke,4.3,Movie,1 ep,1997
ap_1020,Dandadan 2nd Season,4.3,TV,12,2025
ap_1021,Hajime no Ippo: Rising,4.3,TV,25,2013 - 2014
ap_1022,ERASED,4.3,TV,12,2016
ap_1023,Attack on Titan: No Regrets,4.3,OVA,2,2014 - 2015
ap_1024,Kaguya-sama: Love Is War?,4.3,TV,12,2020
ap_1025,Bocchi the Rock!,4.3,TV,12,2022
ap_1026,Cowboy Bebop,4.3,TV,26,1998 - 1999
ap_1027,Kaiju No. 8,4.3,TV,12,2024
ap_1028,Moriarty the Patriot 2nd Season,4.3,TV,13,2021
ap_1029,Kaguya-sama: Love is War - The First Kiss Never Ends,4.3,Movie,1 ep,2022
ap_1030,Monogatari Series: Second Season,4.3,TV,26,2013
ap_1031,Kuroko's Basketball 3,4.3,TV,25,2015
ap_1032,Bleach: Thousand-Year Blood War: Part III - The Conflict,4.3,TV,14,2024
ap_1033,Gintama: Porori-hen,4.3,TV,13,2017
ap_1034,Dr. Stone: Science Future - Part II,4.3,TV,12,2025
ap_1035,The Master of Diabolism Q,4.3,Web,30,2020 - 2021
ap_1036,Hotarubi no Mori e,4.3,Movie,1 ep,2011
ap_1037,I Want to Eat Your Pancreas,4.3,Movie,1 ep,2018
ap_1038,Dandadan,4.3,TV,12,2024
ap_1039,Natsume's Book of Friends Season 2,4.3,TV,13,2009
ap_1040,Owarimonogatari II,4.3,TV Special,2,2017
ap_1041,Oshi no Ko,4.3,TV,11,2023
ap_1042,Oshi no Ko 2nd Season,4.3,TV,13,2024
ap_1043,Haikyuu!! Movie 4: Battle of Concepts,4.3,Movie,1 ep,2017
ap_1044,Descending Stories: Shouwa Genroku Rakugo Shinjuu,4.3,TV,12,2017
ap_1045,Violet Evergarden: Eternity and the Auto Memory Doll,4.3,Movie,1 ep,2019
ap_1046,Mushoku Tensei: Jobless Reincarnation - Part II,4.3,TV,12,2021
ap_1047,Dr. Stone,4.3,TV,24,2019
ap_1048,Rurouni Kenshin: Tsuiokuhen,4.3,OVA,4,1999
ap_1049,Sasaki and Miyano,4.3,TV,12,2022
ap_1050,Doukyuusei,4.3,Movie,1 ep,2016
ap_1051,My Hero Academia 2,4.3,TV,25,2017
ap_1052,Takopi’s Original Sin,4.3,Web,6,2025
ap_1053,Mob Psycho 100,4.3,TV,12,2016
ap_1054,Great Teacher Onizuka,4.3,TV,43,1999 - 2000
ap_1055,My Hero Academia 3,4.3,TV,25,2018
ap_1056,Cyberpunk: Edgerunners,4.3,Web,10,2022
ap_1057,Kizumonogatari Part 3: Reiketsu,4.3,Movie,1 ep,2017
ap_1058,Kamisama Kiss 2nd Season,4.3,TV,12,2015
ap_1059,Made in Abyss,4.3,TV,13,2017
ap_1060,My Hero Academia 6,4.3,TV,25,2022 - 2023
ap_1061,SK8 the Infinity,4.3,TV,12,2021
ap_1062,SPY x FAMILY: Part II,4.3,TV,13,2022
ap_1063,Delicious in Dungeon,4.3,TV,24,2024
ap_1064,Your lie in April,4.3,TV,22,2014 - 2015
ap_1065,One Piece,4.3,TV,1155+,1999 - ?
ap_1066,Demon Slayer: Kimetsu no Yaiba - Hashira Training Arc,4.3,TV,8,2024
ap_1067,Heaven Official's Blessing Short Films,4.3,Web,2+,2025 - ?
ap_1068,Rascal Does Not Dream of a Dreaming Girl,4.3,Movie,1 ep,2019
ap_1069,Natsume's Book of Friends Season 6 Specials,4.3,DVD Special,2,2017
ap_1070,Castlevania Season 4,4.3,Web,10,2021
ap_1071,Horimiya,4.3,TV,13,2021
ap_1072,Fanren Xiu Xian Chuan: Di Si Ji,4.3,Web,52,2025 - 2026
ap_1073,Sasaki and Miyano: Graduation Chapter,4.3,Movie,1 ep,2023
ap_1074,Fruits Basket 1st Season,4.3,TV,25,2019
ap_1075,The Garden of Sinners Movie 5: Paradox Paradigm,4.3,Movie,1 ep,2008
ap_1076,Vinland Saga Season 2,4.3,TV,24,2023
ap_1077,Tales of Herding Gods,4.3,Web,68+,2024 - ?
ap_1078,Chainsaw Man,4.3,TV,12,2022
ap_1079,Death Note,4.3,TV,37,2006 - 2007
ap_1080,Steins;Gate Movie: Load Region of Deja Vu,4.3,Movie,1 ep,2013
ap_1081,Bakuman. 3,4.3,TV,25,2012 - 2013
ap_1082,Kingdom 6,4.3,TV,13,2025
ap_1083,The Disastrous Life of Saiki K.,4.3,TV,120,2016
ap_1084,Mushishi: Hihamukage,4.3,TV Special,1 ep,2014
ap_1085,Bungo Stray Dogs 3rd Season,4.3,TV,12,2019
ap_1086,Fate/Zero 2,4.3,TV,12,2012
ap_1087,Haikyuu!! Movie 3: Talent and Sense,4.3,Movie,1 ep,2017
ap_1088,Kuroko's Basketball 2,4.3,TV,25,2013 - 2014
ap_1089,Kono Oto Tomare! 2nd Season,4.3,TV,13,2019
ap_1090,Natsume's Book of Friends Movie: Ephemeral Bond,4.3,Movie,1 ep,2018
ap_1091,Dororo (2019),4.3,TV,24,2019
ap_1092,The Fragrant Flower Blooms With Dignity,4.3,TV,13,2025
ap_1093,To Your Eternity,4.3,TV,20,2021
ap_1094,Dr. Stone: New World - Part II,4.3,TV,11,2023
ap_1095,Haikyuu!! Tokushuu! Harukou Volley ni Kaketa Seishun,4.3,OVA,1 ep,2017
ap_1096,Bunny Drop,4.3,TV,11,2011
ap_1097,Dr. Stone: Stone Wars,4.3,TV,11,2021
ap_1098,Mushishi Zoku Shou: Suzu no Shizuku,4.3,Movie,1 ep,2015
ap_1099,Legend of the Galactic Heroes,4.3,OVA,110,1988 - 1997
ap_1100,Given Movie,4.3,Movie,1 ep,2020
ap_1101,Rosa Walton: I Really Want to Stay At Your House,4.3,Music Video,1 ep,2022
ap_1102,The Disappearance of Haruhi Suzumiya,4.3,Movie,1 ep,2010
ap_1103,Fights Break Sphere: San Nian Zhi Yue,4.3,Web,13,2021 - 2022
ap_1104,Renegade Immortal,4.3,Web,126+,2023 - ?
ap_1105,Given Movie 3: Umi e,4.3,Movie,1 ep,2024
ap_1106,Made in Abyss Movie: Dawn of the Deep Soul,4.3,Movie,1 ep,2020
ap_1107,Ace of the Diamond: Act II,4.3,TV,52,2019 - 2020
ap_1108,Gintama: Shinyaku Benizakura-hen,4.3,Movie,1 ep,2010
ap_1109,Ranking of Kings,4.3,TV,23,2021 - 2022
ap_1110,Oshi no Ko 3rd Season,4.3,TV,4+,2026 - ?
ap_1111,Yuri!!! on Ice,4.3,TV,12,2016
ap_1112,Major Season 5,4.3,TV,25,2009
ap_1113,Moriarty the Patriot,4.3,TV,11,2020
ap_1114,Look Back,4.3,Movie,1 ep,2024
ap_1115,The Legend of Hei,4.3,Movie,1 ep,2019
ap_1116,The Rising of the Shield Hero,4.3,TV,25,2019
ap_1117,Black Butler: Book of the Atlantic,4.3,Movie,1 ep,2017
ap_1118,The Disastrous Life of Saiki K. 3,4.3,TV Special,1 ep,2018
ap_1119,The Boy and the Beast,4.3,Movie,1 ep,2015
ap_1120,To Be Hero X PV,4.3,Web,1 ep,2022
ap_1121,Fate/stay night: Heaven's Feel III. spring song,4.3,Movie,1 ep,2020
ap_1122,One Piece Movie 14: Stampede,4.3,Movie,1 ep,2019
ap_1123,Kizumonogatari Part 2: Nekketsu,4.3,Movie,1 ep,2016
ap_1124,Saga of Tanya the Evil Movie,4.3,Movie,1 ep,2019
ap_1125,"Kamisama Kiss: Kamisama, Shiawase ni Naru",4.3,OVA,1 ep,2016
ap_1126,Laid-Back Camp 2nd Season,4.3,TV,13,2021
ap_1127,To Be Hero X,4.3,Web,24,2025
ap_1128,JoJo's Bizarre Adventure Re-Edited,4.3,TV Special,3,2014
ap_1129,Odd Taxi,4.3,TV,13,2021
ap_1130,Barakamon,4.3,TV,12,2014
ap_1131,Hellsing Ultimate,4.3,OVA,10,2006 - 2012
ap_1132,Parasyte -the maxim-,4.3,TV,24,2014 - 2015
ap_1133,"Josee, the Tiger and the Fish",4.3,Movie,1 ep,2020
ap_1134,Steins;Gate: Egoistic Poriomania,4.3,DVD Special,1 ep,2012
ap_1135,The Garden of Sinners Movie 7: ......Not Nothing Heart. (Murder Speculation Part B),4.3,Movie,1 ep,2009
ap_1136,Steins;Gate 0,4.3,TV,23,2018
ap_1137,Overlord III,4.3,TV,13,2018
ap_1138,Made in Abyss: The Golden City of the Scorching Sun,4.3,TV,12,2022
ap_1139,My Hero Academia 4,4.3,TV,25,2019 - 2020
ap_1140,Noragami Aragoto,4.3,TV,13,2015
ap_1141,Ghost in the Shell: Stand Alone Complex 2nd Gig,4.3,TV,26,2004 - 2005
ap_1142,Mushoku Tensei: Jobless Reincarnation 2nd Season - Part II,4.3,TV,12,2024
ap_1143,KonoSuba – God’s blessing on this wonderful world! Movie: Legend of Crimson,4.3,Movie,1 ep,2019
ap_1144,SPY x FAMILY Season 3,4.3,TV,13,2025
ap_1145,Mushishi Zoku Shou: Odoro no Michi,4.3,TV Special,1 ep,2014
ap_1146,Golden Kamuy Season 3,4.3,TV,12,2020
ap_1147,JoJo's Bizarre Adventure: Stone Ocean - Part III,4.3,Web,14,2022
ap_1148,The Eminence in Shadow 2nd Season,4.3,TV,12,2023
ap_1149,Natsume's Book of Friends Season 5 Specials,4.3,DVD Special,2,2017
ap_1150,Mushishi,4.3,TV,26,2005 - 2006
ap_1151,Kuroko's Basketball: The Greatest Present,4.3,DVD Special,1 ep,2015
ap_1152,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV: Part II,4.3,TV,11,2023
ap_1153,Throne of Seal 2nd Season,4.3,Web,171+,2022 - ?
ap_1154,Shangri-La Frontier 2nd season,4.3,TV,25,2024 - 2025
ap_1155,Bungo Stray Dogs 2nd Season,4.3,TV,12,2016
ap_1156,Ouran High School Host Club,4.3,TV,26,2006
ap_1157,School Babysitters,4.3,TV,12,2018
ap_1158,Ado: Usseewa,4.3,Music Video,1 ep,2020
ap_1159,Given: on the other hand,4.3,OVA,1 ep,2021
ap_1160,Kimi ni Todoke - From Me To You Season 3,4.3,Web,5,2024
ap_1161,BTS: We are Bulletproof - the Eternal,4.3,Music Video,1 ep,2020
ap_1162,Kamisama Kiss,4.3,TV,13,2012
ap_1163,Overlord IV,4.3,TV,13,2022
ap_1164,Maquia: When the Promised Flower Blooms,4.2,Movie,1 ep,2018
ap_1165,Summer Time Rendering,4.2,TV,25,2022
ap_1166,Hikari: Be My Light,4.2,Web,10,2020 - 2022
ap_1167,Food Wars! The Second Plate,4.2,TV,13,2016
ap_1168,Kuroko's Basketball: Last Game,4.2,Movie,1 ep,2017
ap_1169,Ne Zha Zhi Mo Tong Nao Hai,4.2,Movie,1 ep,2025
ap_1170,Tengen Toppa Gurren Lagann,4.2,TV,27,2007
ap_1171,JoJo's Bizarre Adventure: Stardust Crusaders,4.2,TV,24,2014
ap_1172,My Hero Academia 7,4.2,TV,21,2024
ap_1173,Dr. Stone: Science Future,4.2,TV,12,2025
ap_1174,Fate/stay night: Unlimited Blade Works 2,4.2,TV,13,2015
ap_1175,Bakuman. 2,4.2,TV,25,2011 - 2012
ap_1176,Yuri!!! on Ice: Welcome to The Madness,4.2,DVD Special,1 ep,2017
ap_1177,Re:ZERO: Starting Life in Another World Season 3: Part II,4.2,TV,8,2025
ap_1178,Kaguya-sama: Love Is War,4.2,TV,12,2019
ap_1179,Monster,4.2,TV,74,2004 - 2005
ap_1180,Gintama: Aizome Kaori-hen,4.2,OVA,2,2016
ap_1181,A Sign of Affection,4.2,TV,12,2024
ap_1182,One Piece Movie 10: Strong World,4.2,Movie,1 ep,2009
ap_1183,Swallowed Star 3rd Season,4.2,Web,33,2022 - 2023
ap_1184,Solo Leveling: Reawakening,4.2,Movie,1 ep,2024
ap_1185,Dr. Stone: New World,4.2,TV,11,2023
ap_1186,Fights Break Sphere 4th Season,4.2,Web,24,2021
ap_1187,Road of Naruto,4.2,Web,1 ep,2022
ap_1188,My Neighbor Totoro,4.2,Movie,1 ep,1988
ap_1189,GACHIAKUTA,4.2,TV,24,2025
ap_1190,Kotaro Lives Alone,4.2,Web,10,2022
ap_1191,Gintama: The Semi-Final,4.2,Web,2,2021
ap_1192,Grand Blue Season 2,4.2,TV,12,2025
ap_1193,Hajime no Ippo: Champion Road,4.2,TV Special,1 ep,2003
ap_1194,Scissor Seven 3rd Season,4.2,Web,10,2021
ap_1195,Blue Lock,4.2,TV,24,2022 - 2023
ap_1196,Ace of the Diamond: Second Season,4.2,TV,51,2015 - 2016
ap_1197,Weathering With You,4.2,Movie,1 ep,2019
ap_1198,Haikyuu!! Movie 2: Shousha to Haisha,4.2,Movie,1 ep,2015
ap_1199,Mignon,4.2,Web,12,2023
ap_1200,Snow White with the Red Hair 2nd Season,4.2,TV,12,2016
ap_1201,Violet Evergarden Special,4.2,DVD Special,1 ep,2018
ap_1202,Grave of the Fireflies,4.2,Movie,1 ep,1988
ap_1203,The King's Avatar SP,4.2,OVA,3,2018
ap_1204,Naruto Shippuden,4.2,TV,500,2007 - 2017
ap_1205,Re:ZERO: Starting Life in Another World Season 2: Part II,4.2,TV,12,2021
ap_1206,Spice and Wolf II,4.2,TV,12,2009
ap_1207,Ascendance of a Bookworm Season 2,4.2,TV,12,2020
ap_1208,My Hero Academia,4.2,TV,13,2016
ap_1209,Kaguya-sama: Love Is War - The Stairway to Adulthood,4.2,TV Special,1 ep,2025
ap_1210,Fate/stay night: Heaven's Feel II. lost butterfly,4.2,Movie,1 ep,2019
ap_1211,A Will Eternal 2nd Season,4.2,Web,54,2022 - 2023
ap_1212,Chihayafuru 3,4.2,TV,24,2019 - 2020
ap_1213,86: Eighty-Six,4.2,TV,11,2021
ap_1214,Suzume,4.2,Movie,1 ep,2022
ap_1215,Magi: The Kingdom of Magic,4.2,TV,25,2013 - 2014
ap_1216,Yona of the Dawn,4.2,TV,24,2014 - 2015
ap_1217,Shelter,4.2,Music Video,1 ep,2016
ap_1218,Anohana: The Flower We Saw That Day,4.2,TV,11,2011
ap_1219,Detective Conan: Episode One - The Great Detective Turned Small,4.2,TV Special,1 ep,2016
ap_1220,Samurai Champloo,4.2,TV,26,2004 - 2005
ap_1221,Mononoke Movie 2: Hinezumi,4.2,Movie,1 ep,2025
ap_1222,My Dress-Up Darling,4.2,TV,12,2022
ap_1223,Natsume Yuujinchou: Itsuka Yuki no Hi ni,4.2,OVA,1 ep,2014
ap_1224,The Summer Hikaru Died,4.2,TV,12,2025
ap_1225,The First Slam Dunk,4.2,Movie,1 ep,2022
